"","tract_name","pop_total","pop_total_25plus","median_household_income","pop_white","pop_black","pop_amerindian","pop_asian","pop_nativehawaii","pop_otherrace","pop_tworaces","pop_hispanic","mhinc_2544ages","mhinc_4465ages","fips_state_code","fips_county_code","tract","mhinc","pct_popam","pct_popas","pct_pophi","pct_popbl","pct_popwh","pct_pophp","pct_poptr","pct_popothr","pocrace","race_brks_nonwhiteasian","inc_brks"
"7270","Census Tract 170.36, San Diego County, California",3556,2201,100469,1645,254,0,911,35,12,389,310,113636,96932,6,73,"017036",210568,0,25.6,8.7,7.1,46.3,1,10.9,0.3,15.8,"0-19%","$200k+"
"7271","Census Tract 166.16, San Diego County, California",4237,2764,62788,3001,124,0,122,0,0,184,806,63616,80909,6,73,"016616",144525,0,2.9,19,2.9,70.8,0,4.3,0,21.9,"20-39%","$100-149k"
"7272","Census Tract 167.01, San Diego County, California",9808,6857,83074,6772,336,178,706,25,0,360,1431,84853,98722,6,73,"016701",183575,1.8,7.2,14.6,3.4,69,0.3,3.7,0,19.8,"0-19%","$150-199k"
"7273","Census Tract 170.35, San Diego County, California",3287,2244,72417,1557,221,13,1014,0,6,206,270,62500,90417,6,73,"017035",152917,0.4,30.8,8.2,6.7,47.4,0,6.3,0.2,15.3,"0-19%","$150-199k"
"7274","Census Tract 170.46, San Diego County, California",3807,2805,125368,2300,0,0,1169,0,0,93,245,129028,162465,6,73,"017046",291493,0,30.7,6.4,0,60.4,0,2.4,0,6.4,"0-19%","$200k+"
"7275","Census Tract 170.49, San Diego County, California",3457,2150,86278,1967,34,0,330,1,0,134,991,123214,98911,6,73,"017049",222125,0,9.5,28.7,1,56.9,0,3.9,0,29.7,"20-39%","$200k+"
"7276","Census Tract 173.06, San Diego County, California",2723,2149,114063,2203,14,0,196,0,9,127,174,128409,125962,6,73,"017306",254371,0,7.2,6.4,0.5,80.9,0,4.7,0.3,6.9,"0-19%","$200k+"
"7277","Census Tract 177.02, San Diego County, California",3253,2579,100921,2845,0,0,58,0,0,46,304,118250,83214,6,73,"017702",201464,0,1.8,9.3,0,87.5,0,1.4,0,9.3,"0-19%","$200k+"
"7278","Census Tract 178.01, San Diego County, California",6514,4581,83657,4429,0,0,862,0,0,210,1013,82894,101250,6,73,"017801",184144,0,13.2,15.6,0,68,0,3.2,0,15.6,"0-19%","$150-199k"
"7279","Census Tract 178.10, San Diego County, California",4831,3723,87212,4122,9,0,174,0,0,103,423,111977,79000,6,73,"017810",190977,0,3.6,8.8,0.2,85.3,0,2.1,0,9,"0-19%","$150-199k"
"7280","Census Tract 180, San Diego County, California",3370,2787,80648,2977,27,6,20,0,0,57,283,89663,95234,6,73,"018000",184897,0.2,0.6,8.4,0.8,88.3,0,1.7,0,9.4,"0-19%","$150-199k"
"7281","Census Tract 182, San Diego County, California",7204,4697,43836,2681,85,97,146,44,0,325,3826,48381,43242,6,73,"018200",91623,1.3,2,53.1,1.2,37.2,0.6,4.5,0,55.6,"40-59%","$75-99k"
"7282","Census Tract 185.07, San Diego County, California",9360,6272,68529,3389,366,0,1280,0,0,293,4032,70125,74284,6,73,"018507",144409,0,13.7,43.1,3.9,36.2,0,3.1,0,47,"40-59%","$100-149k"
"7283","Census Tract 32.09, San Diego County, California",5222,3304,54375,397,766,0,2212,19,39,217,1572,55787,57216,6,73,"003209",113003,0,42.4,30.1,14.7,7.6,0.4,4.2,0.7,44.8,"40-59%","$100-149k"
"7284","Census Tract 30.03, San Diego County, California",5354,3591,63202,1230,893,51,210,24,0,109,2837,56990,75625,6,73,"003003",132615,1,3.9,53,16.7,23,0.4,2,0,70.7,"60-79%","$100-149k"
"7285","Census Tract 31.05, San Diego County, California",4674,3033,66071,451,354,33,277,14,0,171,3374,76464,75385,6,73,"003105",151849,0.7,5.9,72.2,7.6,9.6,0.3,3.7,0,80.5,"80-89%","$150-199k"
"7286","Census Tract 32.01, San Diego County, California",5460,2992,52270,1011,807,0,1448,237,0,284,1673,61146,69554,6,73,"003201",130700,0,26.5,30.6,14.8,18.5,4.3,5.2,0,45.4,"40-59%","$100-149k"
"7287","Census Tract 33.01, San Diego County, California",3719,2083,38512,57,853,0,39,0,14,75,2681,33042,48472,6,73,"003301",81514,0,1,72.1,22.9,1.5,0,2,0.4,95,"90-100%","$75-99k"
"7288","Census Tract 34.01, San Diego County, California",7027,4607,64422,1464,2060,5,1173,17,0,222,2086,66280,77946,6,73,"003401",144226,0.1,16.7,29.7,29.3,20.8,0.2,3.2,0,59.1,"40-59%","$100-149k"
"7289","Census Tract 42, San Diego County, California",6031,4631,104361,3628,318,0,146,0,0,214,1725,121469,117417,6,73,"004200",238886,0,2.4,28.6,5.3,60.2,0,3.5,0,33.9,"20-39%","$200k+"
"7290","Census Tract 43, San Diego County, California",3881,2943,73640,2553,104,0,324,0,17,136,747,74427,86923,6,73,"004300",161350,0,8.3,19.2,2.7,65.8,0,3.5,0.4,21.9,"20-39%","$150-199k"
"7291","Census Tract 56, San Diego County, California",4321,4034,67988,2941,180,13,300,0,0,115,772,98108,74643,6,73,"005600",172751,0.3,6.9,17.9,4.2,68.1,0,2.7,0,22.4,"20-39%","$150-199k"
"7292","Census Tract 81.01, San Diego County, California",4021,3165,101417,3567,25,48,29,0,16,84,252,80417,146856,6,73,"008101",227273,1.2,0.7,6.3,0.6,88.7,0,2.1,0.4,8.1,"0-19%","$200k+"
"7293","Census Tract 83.13, San Diego County, California",2162,1611,183929,1762,0,0,162,0,0,59,179,202708,250001,6,73,"008313",452709,0,7.5,8.3,0,81.5,0,2.7,0,8.3,"0-19%","$200k+"
"7294","Census Tract 83.31, San Diego County, California",2421,1650,164250,1769,0,0,375,0,0,155,122,211136,169531,6,73,"008331",380667,0,15.5,5,0,73.1,0,6.4,0,5,"0-19%","$200k+"
"7295","Census Tract 83.43, San Diego County, California",5090,2940,61583,2103,15,0,1923,20,0,216,813,80000,84306,6,73,"008343",164306,0,37.8,16,0.3,41.3,0.4,4.2,0,16.3,"0-19%","$150-199k"
"7296","Census Tract 83.45, San Diego County, California",4170,3115,69122,2716,125,16,633,0,0,100,580,124479,86923,6,73,"008345",211402,0.4,15.2,13.9,3,65.1,0,2.4,0,17.3,"0-19%","$200k+"
"7297","Census Tract 83.55, San Diego County, California",3484,2300,97325,667,504,0,1853,10,0,165,285,103472,102813,6,73,"008355",206285,0,53.2,8.2,14.5,19.1,0.3,4.7,0,22.7,"20-39%","$200k+"
"7298","Census Tract 83.56, San Diego County, California",4276,3010,92656,1182,145,0,2174,0,0,195,580,96186,93667,6,73,"008356",189853,0,50.8,13.6,3.4,27.6,0,4.6,0,17,"0-19%","$150-199k"
"7299","Census Tract 83.59, San Diego County, California",4808,3304,58889,1351,181,0,1867,0,0,223,1186,57778,64397,6,73,"008359",122175,0,38.8,24.7,3.8,28.1,0,4.6,0,28.5,"20-39%","$100-149k"
"7300","Census Tract 83.60, San Diego County, California",6707,4887,84358,1332,334,0,3267,64,0,536,1174,82639,95234,6,73,"008360",177873,0,48.7,17.5,5,19.9,1,8,0,22.5,"20-39%","$150-199k"
"7301","Census Tract 85.04, San Diego County, California",5922,4276,70854,4183,19,65,507,0,0,186,962,74567,80781,6,73,"008504",155348,1.1,8.6,16.2,0.3,70.6,0,3.1,0,17.6,"0-19%","$150-199k"
"7302","Census Tract 87.02, San Diego County, California",5439,3636,74643,2553,317,31,544,123,0,376,1495,88617,80679,6,73,"008702",169296,0.6,10,27.5,5.8,46.9,2.3,6.9,0,33.9,"20-39%","$150-199k"
"7303","Census Tract 89.02, San Diego County, California",2132,1721,64583,1467,79,0,135,0,17,29,405,74583,63393,6,73,"008902",137976,0,6.3,19,3.7,68.8,0,1.4,0.8,22.7,"20-39%","$100-149k"
"7304","Census Tract 91.01, San Diego County, California",5991,4970,103143,4441,143,0,212,21,0,269,905,135125,108105,6,73,"009101",243230,0,3.5,15.1,2.4,74.1,0.4,4.5,0,17.5,"0-19%","$200k+"
"7305","Census Tract 21.01, Santa Barbara County, California",5090,2481,50821,1260,56,38,58,0,0,24,3654,57014,50759,6,83,"002101",107773,0.7,1.1,71.8,1.1,24.8,0,0.5,0,73.6,"60-79%","$100-149k"
"7306","Census Tract 24.04, Santa Barbara County, California",8629,4192,44381,338,33,0,162,9,0,56,8031,44255,50085,6,83,"002404",94340,0,1.9,93.1,0.4,3.9,0.1,0.6,0,93.5,"90-100%","$75-99k"
"7307","Census Tract 27.05, Santa Barbara County, California",4322,2612,37054,1390,125,0,101,0,0,85,2621,43274,52091,6,83,"002705",95365,0,2.3,60.6,2.9,32.2,0,2,0,63.5,"60-79%","$75-99k"
"7308","Census Tract 30.04, Santa Barbara County, California",5151,3435,116614,3042,173,0,296,0,0,132,1508,180926,115579,6,83,"003004",296505,0,5.7,29.3,3.4,59.1,0,2.6,0,32.7,"20-39%","$200k+"
"7309","Census Tract 2, Santa Barbara County, California",4370,3421,79125,3176,31,0,210,0,0,66,887,81058,95173,6,83,"000200",176231,0,4.8,20.3,0.7,72.7,0,1.5,0,21,"20-39%","$150-199k"
"7310","Census Tract 24.03, Santa Barbara County, California",6868,3102,42953,219,0,0,0,0,0,27,6622,49250,43533,6,83,"002403",92783,0,0,96.4,0,3.2,0,0.4,0,96.4,"90-100%","$75-99k"
"7311","Census Tract 29.06, Santa Barbara County, California",4025,2780,100536,2566,117,8,259,0,0,144,931,105083,130556,6,83,"002906",235639,0.2,6.4,23.1,2.9,63.8,0,3.6,0,26.2,"20-39%","$200k+"
"7312","Census Tract 22.11, Santa Barbara County, California",5447,3837,72396,1931,87,0,161,0,53,191,3024,84936,99063,6,83,"002211",183999,0,3,55.5,1.6,35.5,0,3.5,1,57.1,"40-59%","$150-199k"
"7313","Census Tract 28.09, Santa Barbara County, California",5071,3488,90039,2866,119,50,72,0,0,313,1651,87857,111103,6,83,"002809",198960,1,1.4,32.6,2.3,56.5,0,6.2,0,35.9,"20-39%","$150-199k"
"7314","Census Tract 1511, Sonoma County, California",5858,4151,84292,4640,110,28,117,0,10,145,808,71641,102596,6,97,"151100",174237,0.5,2,13.8,1.9,79.2,0,2.5,0.2,16.2,"0-19%","$150-199k"
"7315","Census Tract 1506.02, Sonoma County, California",4172,3000,84695,2899,0,0,304,0,55,103,811,84667,106078,6,97,"150602",190745,0,7.3,19.4,0,69.5,0,2.5,1.3,19.4,"0-19%","$150-199k"
"7316","Census Tract 1507.01, Sonoma County, California",4870,3838,78676,3057,53,0,58,0,0,240,1462,137548,83490,6,97,"150701",221038,0,1.2,30,1.1,62.8,0,4.9,0,31.1,"20-39%","$200k+"
"7317","Census Tract 1513.05, Sonoma County, California",6164,3963,45929,3072,68,0,308,0,0,82,2634,46429,67383,6,97,"151305",113812,0,5,42.7,1.1,49.8,0,1.3,0,43.8,"40-59%","$100-149k"
"7318","Census Tract 1513.07, Sonoma County, California",5549,4042,86854,3648,85,0,241,0,7,282,1286,94444,90219,6,97,"151307",184663,0,4.3,23.2,1.5,65.7,0,5.1,0.1,24.7,"20-39%","$150-199k"
"7319","Census Tract 1513.10, Sonoma County, California",5435,2463,62386,3559,146,0,395,6,0,218,1111,67321,93477,6,97,"151310",160798,0,7.3,20.4,2.7,65.5,0.1,4,0,23.1,"20-39%","$150-199k"
"7320","Census Tract 1519, Sonoma County, California",3344,2580,42071,1949,77,28,99,0,0,213,978,61518,43021,6,97,"151900",104539,0.8,3,29.2,2.3,58.3,0,6.4,0,32.3,"20-39%","$100-149k"
"7321","Census Tract 1522.01, Sonoma County, California",3754,2764,60915,2410,107,84,86,7,0,227,833,60357,62426,6,97,"152201",122783,2.2,2.3,22.2,2.9,64.2,0.2,6,0,27.3,"20-39%","$100-149k"
"7322","Census Tract 1522.02, Sonoma County, California",6483,4683,56879,4293,52,0,302,0,0,415,1421,62569,73464,6,97,"152202",136033,0,4.7,21.9,0.8,66.2,0,6.4,0,22.7,"20-39%","$100-149k"
"7323","Census Tract 1529.04, Sonoma County, California",5475,3641,77875,3279,283,76,127,225,10,296,1179,75847,97719,6,97,"152904",173566,1.4,2.3,21.5,5.2,59.9,4.1,5.4,0.2,28.1,"20-39%","$150-199k"
"7324","Census Tract 1530.03, Sonoma County, California",6224,3896,56779,3118,39,0,272,0,0,236,2559,60129,61321,6,97,"153003",121450,0,4.4,41.1,0.6,50.1,0,3.8,0,41.7,"40-59%","$100-149k"
"7325","Census Tract 1535.01, Sonoma County, California",4821,3922,86354,4090,57,0,58,0,51,52,513,85083,86726,6,97,"153501",171809,0,1.2,10.6,1.2,84.8,0,1.1,1.1,11.8,"0-19%","$150-199k"
"7326","Census Tract 1537.03, Sonoma County, California",3284,2777,49500,2702,52,22,41,22,8,108,329,NA,52917,6,97,"153703",NA,0.7,1.2,10,1.6,82.3,0.7,3.3,0.2,12.3,"0-19%",NA
"7327","Census Tract 1513.11, Sonoma County, California",6639,3702,77232,4868,154,0,405,0,12,195,1005,85649,102357,6,97,"151311",188006,0,6.1,15.1,2.3,73.3,0,2.9,0.2,17.4,"0-19%","$150-199k"
"7328","Census Tract 1515.04, Sonoma County, California",3514,2655,93717,2757,29,32,156,0,0,134,406,104318,133125,6,97,"151504",237443,0.9,4.4,11.6,0.8,78.5,0,3.8,0,13.3,"0-19%","$200k+"
"7329","Census Tract 1525.01, Sonoma County, California",4385,3010,66815,3208,121,33,128,0,0,110,785,65856,86964,6,97,"152501",152820,0.8,2.9,17.9,2.8,73.2,0,2.5,0,21.5,"20-39%","$150-199k"
"7330","Census Tract 1528.01, Sonoma County, California",5271,3515,87273,3152,21,34,209,0,0,201,1654,86705,93214,6,97,"152801",179919,0.6,4,31.4,0.4,59.8,0,3.8,0,32.4,"20-39%","$150-199k"
"7331","Census Tract 1534.04, Sonoma County, California",4410,3442,84375,3902,26,28,70,0,0,143,241,73250,114427,6,97,"153404",187677,0.6,1.6,5.5,0.6,88.5,0,3.2,0,6.7,"0-19%","$150-199k"
"7332","Census Tract 1536, Sonoma County, California",5995,5027,65755,4772,13,12,49,0,16,160,973,57037,69706,6,97,"153600",126743,0.2,0.8,16.2,0.2,79.6,0,2.7,0.3,16.6,"0-19%","$100-149k"
"7333","Census Tract 1540, Sonoma County, California",2858,2376,71563,2107,0,22,56,0,0,25,648,54621,69148,6,97,"154000",123769,0.8,2,22.7,0,73.7,0,0.9,0,23.5,"20-39%","$100-149k"
"7334","Census Tract 1520, Sonoma County, California",1804,1406,46250,1164,69,51,17,0,0,102,401,51852,42500,6,97,"152000",94352,2.8,0.9,22.2,3.8,64.5,0,5.7,0,28.8,"20-39%","$75-99k"
"7335","Census Tract 1528.02, Sonoma County, California",7152,4879,48486,2873,351,0,172,129,0,124,3503,51500,44634,6,97,"152802",96134,0,2.4,49,4.9,40.2,1.8,1.7,0,53.9,"40-59%","$75-99k"
"7336","Census Tract 1533, Sonoma County, California",13570,8617,67907,4743,549,95,1190,32,0,513,6448,62114,83631,6,97,"153300",145745,0.7,8.8,47.5,4,35,0.2,3.8,0,52.2,"40-59%","$100-149k"
"7337","Census Tract 80.08, Sacramento County, California",4838,3525,86513,3629,122,0,338,0,0,362,387,65833,105625,6,67,"008008",171458,0,7,8,2.5,75,0,7.5,0,10.5,"0-19%","$150-199k"
"7338","Census Tract 80.10, Sacramento County, California",5042,3702,83000,4098,37,0,173,0,0,77,657,64355,120938,6,67,"008010",185293,0,3.4,13,0.7,81.3,0,1.5,0,13.7,"0-19%","$150-199k"
"7339","Census Tract 70.04, Sacramento County, California",7327,4625,46389,1502,1393,11,819,80,0,442,3080,51382,47885,6,67,"007004",99267,0.2,11.2,42,19,20.5,1.1,6,0,61.2,"60-79%","$75-99k"
"7340","Census Tract 70.07, Sacramento County, California",5538,3460,51807,1333,770,18,280,288,0,25,2824,45787,60089,6,67,"007007",105876,0.3,5.1,51,13.9,24.1,5.2,0.5,0,65.2,"60-79%","$100-149k"
"7341","Census Tract 170.48, San Diego County, California",7729,4391,62951,3191,8,10,1671,0,49,202,2598,65962,78000,6,73,"017048",143962,0.1,21.6,33.6,0.1,41.3,0,2.6,0.6,33.8,"20-39%","$100-149k"
"7342","Census Tract 175.02, San Diego County, California",3959,2877,89182,2365,19,8,114,55,7,107,1284,103750,89136,6,73,"017502",192886,0.2,2.9,32.4,0.5,59.7,1.4,2.7,0.2,33.1,"20-39%","$150-199k"
"7343","Census Tract 176.03, San Diego County, California",2528,1930,108833,1557,38,0,106,0,0,53,774,136776,113047,6,73,"017603",249823,0,4.2,30.6,1.5,61.6,0,2.1,0,32.1,"20-39%","$200k+"
"7344","Census Tract 177.01, San Diego County, California",5299,3768,79875,4335,18,20,53,0,0,255,618,79025,107375,6,73,"017701",186400,0.4,1,11.7,0.3,81.8,0,4.8,0,12.4,"0-19%","$150-199k"
"7345","Census Tract 188.02, San Diego County, California",8293,6846,90049,6482,170,60,259,0,0,298,1024,82568,103681,6,73,"018802",186249,0.7,3.1,12.3,2,78.2,0,3.6,0,15,"0-19%","$150-199k"
"7346","Census Tract 189.04, San Diego County, California",5825,3689,44797,2457,164,16,180,0,0,10,2998,45119,65577,6,73,"018904",110696,0.3,3.1,51.5,2.8,42.2,0,0.2,0,54.6,"40-59%","$100-149k"
"7347","Census Tract 191.05, San Diego County, California",6508,4867,91544,4945,59,0,356,41,12,196,899,120373,107179,6,73,"019105",227552,0,5.5,13.8,0.9,76,0.6,3,0.2,14.7,"0-19%","$200k+"
"7348","Census Tract 192.07, San Diego County, California",9625,6867,56323,3982,478,0,296,0,7,94,4768,47526,71509,6,73,"019207",119035,0,3.1,49.5,5,41.4,0,1,0.1,54.5,"40-59%","$100-149k"
"7349","Census Tract 3, San Diego County, California",5174,4583,69766,3892,187,0,230,7,0,198,660,79755,60156,6,73,"000300",139911,0,4.4,12.8,3.6,75.2,0.1,3.8,0,16.4,"0-19%","$100-149k"
"7350","Census Tract 8, San Diego County, California",4439,3902,64750,2701,340,0,233,5,28,22,1110,68075,75332,6,73,"000800",143407,0,5.2,25,7.7,60.8,0.1,0.5,0.6,32.7,"20-39%","$100-149k"
"7351","Census Tract 22.01, San Diego County, California",3467,1954,32946,269,793,0,623,0,0,59,1723,32167,35921,6,73,"002201",68088,0,18,49.7,22.9,7.8,0,1.7,0,72.6,"60-79%","$50-74k"
"7352","Census Tract 98.02, San Diego County, California",6468,4585,71543,3808,410,0,591,0,0,227,1432,62237,75089,6,73,"009802",137326,0,9.1,22.1,6.3,58.9,0,3.5,0,28.4,"20-39%","$100-149k"
"7353","Census Tract 170.33, San Diego County, California",4800,3486,141713,2473,66,0,1599,0,77,85,500,153250,140313,6,73,"017033",293563,0,33.3,10.4,1.4,51.5,0,1.8,1.6,11.8,"0-19%","$200k+"
"7354","Census Tract 173.04, San Diego County, California",6028,4761,90625,4394,14,0,234,0,0,392,994,115539,104663,6,73,"017304",220202,0,3.9,16.5,0.2,72.9,0,6.5,0,16.7,"0-19%","$200k+"
"7355","Census Tract 186.08, San Diego County, California",2974,2217,80921,1476,89,0,348,0,22,247,792,95227,101652,6,73,"018608",196879,0,11.7,26.6,3,49.6,0,8.3,0.7,29.6,"20-39%","$150-199k"
"7356","Census Tract 170.10, San Diego County, California",3266,2201,116643,2219,0,0,355,0,0,187,505,127328,116250,6,73,"017010",243578,0,10.9,15.5,0,67.9,0,5.7,0,15.5,"0-19%","$200k+"
"7357","Census Tract 212.02, San Diego County, California",3570,2133,84000,2235,72,222,9,0,0,68,964,64583,108438,6,73,"021202",173021,6.2,0.3,27,2,62.6,0,1.9,0,35.2,"20-39%","$150-199k"
"7358","Census Tract 193.02, San Diego County, California",7836,5504,53689,4660,459,81,398,137,0,389,1712,50968,100724,6,73,"019302",151692,1,5.1,21.8,5.9,59.5,1.7,5,0,28.7,"20-39%","$150-199k"
"7359","Census Tract 201.03, San Diego County, California",10850,7733,92230,6090,72,11,1232,61,0,335,3049,101932,124432,6,73,"020103",226364,0.1,11.4,28.1,0.7,56.1,0.6,3.1,0,28.9,"20-39%","$200k+"
"7360","Census Tract 208.01, San Diego County, California",5333,3903,101094,3895,70,0,156,0,0,124,1088,78493,116855,6,73,"020801",195348,0,2.9,20.4,1.3,73,0,2.3,0,21.7,"20-39%","$150-199k"
"7361","Census Tract 3780, Contra Costa County, California",3193,2776,97313,2114,159,0,320,0,0,125,475,73977,104656,6,13,"378000",178633,0,10,14.9,5,66.2,0,3.9,0,19.9,"0-19%","$150-199k"
"7362","Census Tract 3131.03, Contra Costa County, California",8515,5894,92279,2461,871,0,1869,143,49,688,2434,101184,84915,6,13,"313103",186099,0,21.9,28.6,10.2,28.9,1.7,8.1,0.6,38.8,"20-39%","$150-199k"
"7363","Census Tract 3340.04, Contra Costa County, California",7875,5687,68686,4800,489,63,812,0,0,362,1349,90795,73750,6,13,"334004",164545,0.8,10.3,17.1,6.2,61,0,4.6,0,24.1,"20-39%","$150-199k"
"7364","Census Tract 3630, Contra Costa County, California",6950,5305,75964,2199,1285,0,1418,0,27,252,1769,82930,84794,6,13,"363000",167724,0,20.4,25.5,18.5,31.6,0,3.6,0.4,44,"40-59%","$150-199k"
"7365","Census Tract 3090, Contra Costa County, California",3571,2463,64722,680,1315,0,270,0,0,209,1097,60043,79327,6,13,"309000",139370,0,7.6,30.7,36.8,19,0,5.9,0,67.5,"60-79%","$100-149k"
"7366","Census Tract 3760, Contra Costa County, California",5682,3260,38856,132,1251,0,436,11,0,123,3729,39335,40216,6,13,"376000",79551,0,7.7,65.6,22,2.3,0.2,2.2,0,87.6,"80-89%","$75-99k"
"7367","Census Tract 1, Inyo County, California",2853,2154,53013,1991,0,49,22,0,0,22,769,80625,62868,6,27,"000100",143493,1.7,0.8,27,0,69.8,0,0.8,0,28.7,"20-39%","$100-149k"
"7368","Census Tract 4, Inyo County, California",5680,3899,40625,2945,34,1047,139,17,0,123,1375,54591,37194,6,27,"000400",91785,18.4,2.4,24.2,0.6,51.8,0.3,2.2,0,43.2,"40-59%","$75-99k"
"7369","Census Tract 5, Inyo County, California",2389,1759,51739,1370,9,489,48,11,11,73,378,51364,67552,6,27,"000500",118916,20.5,2,15.8,0.4,57.3,0.5,3.1,0.5,36.7,"20-39%","$100-149k"
"7370","Census Tract 3, Inyo County, California",2740,1979,91313,2307,22,88,10,0,0,31,282,102679,92188,6,27,"000300",194867,3.2,0.4,10.3,0.8,84.2,0,1.1,0,14.3,"0-19%","$150-199k"
"7371","Census Tract 2, Inyo County, California",1737,1382,78981,1211,63,82,42,6,0,30,303,71250,93958,6,27,"000200",165208,4.7,2.4,17.4,3.6,69.7,0.3,1.7,0,25.7,"20-39%","$150-199k"
"7372","Census Tract 406, Lassen County, California",3209,2679,47063,1879,405,97,43,3,7,58,717,52583,46111,6,35,"040600",98694,3,1.3,22.3,12.6,58.6,0.1,1.8,0.2,37.9,"20-39%","$75-99k"
"7373","Census Tract 403.02, Lassen County, California",4174,2707,66473,3565,28,101,30,0,0,86,364,77404,65179,6,35,"040302",142583,2.4,0.7,8.7,0.7,85.4,0,2.1,0,11.8,"0-19%","$100-149k"
"7374","Census Tract 404, Lassen County, California",9292,6894,51818,2883,2024,203,264,28,8,70,3812,52639,56534,6,35,"040400",109173,2.2,2.8,41,21.8,31,0.3,0.8,0.1,65,"60-79%","$100-149k"
"7375","Census Tract 402, Lassen County, California",2712,1922,46333,2355,77,103,0,0,0,12,165,61111,65357,6,35,"040200",126468,3.8,0,6.1,2.8,86.8,0,0.4,0,12.7,"0-19%","$100-149k"
"7376","Census Tract 401, Lassen County, California",1424,1141,40500,1266,36,10,0,0,1,3,108,NA,38958,6,35,"040100",NA,0.7,0,7.6,2.5,88.9,0,0.2,0.1,10.8,"0-19%",NA
"7377","Census Tract 405, Lassen County, California",3249,2492,77125,2945,3,11,44,0,0,103,143,86146,96149,6,35,"040500",182295,0.3,1.4,4.4,0.1,90.6,0,3.2,0,4.8,"0-19%","$150-199k"
"7378","Census Tract 6.02, Stanislaus County, California",2854,1804,70163,1257,64,0,162,29,0,37,1305,68188,82625,6,99,"000602",150813,0,5.7,45.7,2.2,44,1,1.3,0,47.9,"40-59%","$150-199k"
"7379","Census Tract 8.01, Stanislaus County, California",6462,4672,57550,4278,260,14,381,0,0,52,1477,61905,62868,6,99,"000801",124773,0.2,5.9,22.9,4,66.2,0,0.8,0,27.1,"20-39%","$100-149k"
"7380","Census Tract 9.07, Stanislaus County, California",3363,2375,76771,2233,42,8,113,0,0,133,834,84336,94196,6,99,"000907",178532,0.2,3.4,24.8,1.2,66.4,0,4,0,26.2,"20-39%","$150-199k"
"7381","Census Tract 9.10, Stanislaus County, California",6853,4381,42607,3385,358,74,174,0,0,256,2606,45819,42656,6,99,"000910",88475,1.1,2.5,38,5.2,49.4,0,3.7,0,44.3,"40-59%","$75-99k"
"7382","Census Tract 12, Stanislaus County, California",3701,2482,56505,2403,77,0,151,14,0,158,898,66172,55284,6,99,"001200",121456,0,4.1,24.3,2.1,64.9,0.4,4.3,0,26.4,"20-39%","$100-149k"
"7383","Census Tract 23.01, Stanislaus County, California",8513,4369,42253,1314,150,0,617,0,0,171,6261,48281,44760,6,99,"002301",93041,0,7.2,73.5,1.8,15.4,0,2,0,75.3,"60-79%","$75-99k"
